CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,,,,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn
50906,39,Male,46,27,1,12,Basic,Annual,853.54,12,0,,,,,,,,,,,
50907,36,Female,56,14,0,3,Standard,Annual,890.87,6,0,,,,,,,,,,,
50908,50,Male,14,28,2,17,Premium,Quarterly,922.5,16,0,,,,,,,,,,,
50909,41,Female,38,7,4,4,Premium,Quarterly,645.94,7,0,,,,,,,,,,,
50910,37,Male,28,8,2,16,Standard,Quarterly,835.81,11,0,,,,,,,,,,,
50911,38,Female,35,18,3,19,Standard,Annual,975.64,6,0,,,,,,,,,,,
50912,32,Male,7,30,2,3,Basic,Quarterly,646.25,3,0,,,,,,,,,,,
50913,48,Male,33,18,3,0,Basic,Annual,893.68,1,0,,,,,,,,,,,
50914,42,Male,30,23,1,6,Premium,Quarterly,870.54,1,0,,,,,,,,,,,
50915,19,Male,1,11,1,3,Premium,Quarterly,530.1,11,0,,,,,,,,,,,
50916,32,Female,10,16,3,18,Premium,Annual,805.44,3,0,,,,,,,,,,,
50917,41,Male,57,12,0,5,Basic,Annual,763.22,10,0,,,,,,,,,,,
50918,34,Male,35,24,2,11,Basic,Quarterly,673.02,11,0,,,,,,,,,,,
50919,18,Female,50,18,0,5,Standard,Quarterly,620.76,1,0,,,,,,,,,,,
50920,40,Male,16,23,4,15,Basic,Quarterly,589.93,9,0,,,,,,,,,,,
50921,30,Male,37,6,1,19,Premium,Quarterly,645.71,30,0,,,,,,,,,,,
50922,49,Female,3,11,2,9,Premium,Quarterly,629.27,15,0,,,,,,,,,,,
50923,27,Male,57,15,1,4,Standard,Annual,991.24,11,0,,,,,,,,,,,
50924,34,Male,42,14,1,6,Premium,Annual,728.77,18,0,,,,,,,,,,,
50925,42,Female,42,29,0,10,Standard,Annual,964.6,12,0,,,,,,,,,,,
50926,47,Male,22,26,2,20,Standard,Quarterly,849.58,17,0,,,,,,,,,,,
50927,47,Female,37,23,0,0,Premium,Annual,884.74,13,0,,,,,,,,,,,
50928,28,Male,34,13,1,0,Premium,Annual,789.88,10,0,,,,,,,,,,,
50929,41,Male,55,10,4,6,Premium,Quarterly,780.54,13,0,,,,,,,,,,,
50930,49,Female,3,2,0,3,Premium,Quarterly,581.12,6,0,,,,,,,,,,,
50931,46,Male,40,7,1,11,Premium,Quarterly,519.29,9,0,,,,,,,,,,,
50932,40,Female,44,14,4,6,Standard,Annual,667.96,4,0,,,,,,,,,,,
50933,25,Male,12,20,0,4,Standard,Quarterly,996.94,11,0,,,,,,,,,,,
50934,42,Male,28,30,0,5,Basic,Quarterly,594.43,2,0,,,,,,,,,,,
50935,41,Female,33,25,0,17,Basic,Annual,757.67,4,0,,,,,,,,,,,
50936,28,Female,42,22,2,19,Standard,Annual,853.54,2,0,,,,,,,,,,,
50937,50,Female,46,9,1,4,Basic,Quarterly,627.71,5,0,,,,,,,,,,,
50938,49,Male,24,25,0,1,Basic,Annual,869.75,15,0,,,,,,,,,,,
50939,24,Female,39,26,0,8,Premium,Annual,667.23,13,0,,,,,,,,,,,
50940,19,Male,12,22,1,6,Standard,Quarterly,923.56,22,0,,,,,,,,,,,
50941,44,Male,17,20,0,17,Premium,Quarterly,760.37,6,0,,,,,,,,,,,
50942,38,Female,57,14,1,13,Basic,Quarterly,796.49,15,0,,,,,,,,,,,
50943,32,Male,46,18,0,2,Standard,Quarterly,793.99,20,0,,,,,,,,,,,
50944,47,Female,37,24,1,18,Premium,Quarterly,772.16,13,0,,,,,,,,,,,
50945,48,Male,46,16,3,17,Standard,Quarterly,992.96,14,0,,,,,,,,,,,
50946,34,Female,50,24,0,19,Premium,Quarterly,646.76,13,0,,,,,,,,,,,
50947,34,Male,17,19,2,16,Standard,Annual,791.1,30,0,,,,,,,,,,,
50948,44,Female,7,22,3,20,Premium,Annual,607.74,5,0,,,,,,,,,,,
50949,35,Female,56,22,0,11,Standard,Quarterly,660.18,12,0,,,,,,,,,,,
50950,44,Female,54,10,0,10,Basic,Annual,756.59,10,0,,,,,,,,,,,
50951,32,Male,26,18,1,6,Premium,Quarterly,620.5,17,0,,,,,,,,,,,
50952,38,Male,33,30,3,18,Basic,Annual,813.43,17,0,,,,,,,,,,,
50953,32,Female,41,3,3,16,Basic,Quarterly,832.78,11,0,,,,,,,,,,,
50954,41,Male,6,13,0,6,Basic,Quarterly,952,23,0,,,,,,,,,,,
50955,26,Female,52,23,2,9,Standard,Annual,503,4,0,,,,,,,,,,,
50956,29,Female,52,30,2,11,Basic,Annual,655.65,10,0,,,,,,,,,,,
50957,44,Male,18,14,2,15,Basic,Annual,857.86,13,0,,,,,,,,,,,
50958,42,Male,29,20,4,16,Standard,Quarterly,809.14,19,0,,,,,,,,,,,
50959,27,Female,50,12,1,11,Standard,Annual,960.71,12,0,,,,,,,,,,,
50960,49,Female,6,1,4,3,Basic,Quarterly,660.57,14,0,,,,,,,,,,,
50961,36,Male,56,11,2,20,Standard,Quarterly,619.68,5,0,,,,,,,,,,,
50962,19,Male,11,19,0,6,Standard,Quarterly,564.17,19,0,,,,,,,,,,,
50963,40,Male,41,21,3,6,Standard,Quarterly,526.45,30,0,,,,,,,,,,,
50964,38,Male,33,24,3,19,Basic,Annual,596.33,29,0,,,,,,,,,,,
50965,21,Male,32,9,0,2,Standard,Annual,916.01,1,0,,,,,,,,,,,
50966,24,Female,43,7,0,6,Premium,Quarterly,539.51,12,0,,,,,,,,,,,
50967,34,Male,12,28,1,19,Standard,Annual,719.58,12,0,,,,,,,,,,,
50968,38,Male,49,14,1,2,Basic,Quarterly,759.7,24,0,,,,,,,,,,,
50969,25,Male,50,3,2,18,Premium,Annual,995.11,10,0,,,,,,,,,,,
50970,34,Male,23,28,2,3,Premium,Quarterly,771.18,10,0,,,,,,,,,,,
50971,48,Male,13,10,0,15,Premium,Annual,635.47,2,0,,,,,,,,,,,
50972,46,Male,60,26,0,8,Basic,Annual,650.04,6,0,,,,,,,,,,,
50973,27,Female,29,10,2,17,Basic,Quarterly,690.57,6,0,,,,,,,,,,,
50974,25,Male,2,21,0,18,Premium,Annual,593.38,21,0,,,,,,,,,,,
50975,49,Male,10,25,0,20,Standard,Annual,758.76,29,0,,,,,,,,,,,
50976,44,Male,10,23,0,16,Basic,Quarterly,682.95,26,0,,,,,,,,,,,
50977,46,Male,35,14,1,16,Premium,Quarterly,693.94,18,0,,,,,,,,,,,
50978,26,Female,10,24,0,3,Premium,Annual,605.6,6,0,,,,,,,,,,,
50979,42,Female,29,19,0,8,Premium,Annual,910.52,2,0,,,,,,,,,,,
50980,25,Female,55,4,1,16,Premium,Annual,636.96,10,0,,,,,,,,,,,
50981,32,Male,48,13,3,19,Basic,Annual,510.98,21,0,,,,,,,,,,,
50982,40,Male,1,10,0,13,Premium,Quarterly,801.07,23,0,,,,,,,,,,,
50983,32,Male,39,18,1,9,Standard,Annual,911.01,26,0,,,,,,,,,,,
50984,50,Male,3,4,2,12,Premium,Quarterly,565.84,19,0,,,,,,,,,,,
50985,41,Male,4,8,2,11,Standard,Quarterly,800.75,14,0,,,,,,,,,,,
50986,41,Male,29,13,1,6,Basic,Quarterly,835.54,25,0,,,,,,,,,,,
50987,26,Female,7,15,0,1,Premium,Annual,868.74,3,0,,,,,,,,,,,
50988,19,Male,7,10,0,12,Basic,Quarterly,691.48,15,0,,,,,,,,,,,
50989,24,Male,36,5,1,8,Standard,Quarterly,710.82,16,0,,,,,,,,,,,
50990,23,Female,33,17,0,20,Standard,Quarterly,856.97,12,0,,,,,,,,,,,
50991,42,Male,20,29,4,9,Standard,Quarterly,944.02,7,0,,,,,,,,,,,
50992,46,Male,49,21,1,4,Premium,Quarterly,835.21,5,0,,,,,,,,,,,
50993,45,Female,50,28,0,3,Premium,Quarterly,783.21,13,0,,,,,,,,,,,
50994,31,Female,40,4,3,8,Standard,Quarterly,724.67,8,0,,,,,,,,,,,
50995,27,Male,50,22,2,8,Basic,Annual,826.58,24,0,,,,,,,,,,,
50996,48,Male,9,11,2,13,Standard,Annual,525.26,26,0,,,,,,,,,,,
50997,48,Female,30,26,2,14,Basic,Quarterly,743.46,13,0,,,,,,,,,,,
50998,37,Male,13,23,0,0,Basic,Annual,502.71,6,0,,,,,,,,,,,
50999,42,Female,13,29,1,15,Basic,Annual,823.37,3,0,,,,,,,,,,,
51000,33,Female,56,28,3,7,Basic,Annual,961.3,15,0,,,,,,,,,,,
51001,23,Male,17,30,0,18,Basic,Quarterly,692.93,5,0,,,,,,,,,,,
51002,35,Male,55,7,2,17,Standard,Quarterly,636.35,21,0,,,,,,,,,,,
51003,43,Female,30,12,0,13,Standard,Quarterly,530.1,9,0,,,,,,,,,,,
51004,36,Male,11,14,2,0,Premium,Quarterly,566.76,8,0,,,,,,,,,,,
51005,19,Male,33,27,0,8,Basic,Quarterly,514.31,21,0,,,,,,,,,,,
51006,46,Male,39,12,0,7,Standard,Annual,858.72,13,0,,,,,,,,,,,
51007,45,Male,37,30,3,19,Basic,Quarterly,972.89,13,0,,,,,,,,,,,
51008,44,Male,37,29,2,14,Basic,Quarterly,734.95,22,0,,,,,,,,,,,
51009,35,Male,1,29,1,6,Standard,Annual,500.72,5,0,,,,,,,,,,,
51010,42,Female,25,14,1,12,Basic,Quarterly,627.13,13,0,,,,,,,,,,,
51011,28,Male,44,22,2,14,Standard,Annual,521.2,1,0,,,,,,,,,,,
51012,26,Female,53,28,1,11,Premium,Annual,698.17,7,0,,,,,,,,,,,
51013,32,Female,45,16,3,8,Premium,Annual,766.81,14,0,,,,,,,,,,,
51014,47,Male,37,18,1,8,Standard,Annual,577.75,30,0,,,,,,,,,,,
51015,21,Male,25,22,1,1,Standard,Annual,905.44,5,0,,,,,,,,,,,
51016,29,Male,37,16,1,3,Premium,Annual,770.29,22,0,,,,,,,,,,,
51017,29,Male,32,24,0,14,Premium,Quarterly,543.54,18,0,,,,,,,,,,,
51018,48,Male,57,28,1,13,Standard,Quarterly,870.24,29,0,,,,,,,,,,,
51019,43,Male,6,24,3,11,Standard,Quarterly,567.48,25,0,,,,,,,,,,,
51020,36,Female,8,13,3,12,Premium,Annual,939.02,5,0,,,,,,,,,,,
51021,35,Male,12,28,3,5,Standard,Quarterly,909.92,14,0,,,,,,,,,,,
51022,48,Male,36,20,3,3,Basic,Annual,997.84,5,0,,,,,,,,,,,
51023,38,Female,55,3,2,1,Standard,Annual,736.09,10,0,,,,,,,,,,,
51024,29,Male,59,25,0,2,Basic,Quarterly,539.96,3,0,,,,,,,,,,,
51025,34,Male,55,21,1,4,Basic,Quarterly,948.43,4,0,,,,,,,,,,,
51026,47,Male,9,30,1,6,Basic,Quarterly,677.2,12,0,,,,,,,,,,,
51027,49,Male,27,1,3,20,Premium,Annual,569.72,24,0,,,,,,,,,,,
51028,31,Female,54,1,3,16,Premium,Quarterly,742.23,9,0,,,,,,,,,,,
51029,33,Male,8,15,0,14,Standard,Quarterly,903.15,12,0,,,,,,,,,,,
51030,42,Male,6,4,2,14,Basic,Quarterly,773.15,13,0,,,,,,,,,,,
51031,40,Female,21,10,3,18,Standard,Annual,739.58,8,0,,,,,,,,,,,
51032,32,Male,52,30,3,17,Premium,Annual,644.77,22,0,,,,,,,,,,,
51033,24,Male,55,27,1,11,Premium,Annual,891.03,20,0,,,,,,,,,,,
51034,31,Male,58,22,1,15,Standard,Annual,893.94,27,0,,,,,,,,,,,
51035,38,Male,22,11,2,15,Basic,Annual,603.83,28,0,,,,,,,,,,,
51036,36,Female,39,22,2,15,Standard,Annual,978.37,4,0,,,,,,,,,,,
51037,50,Male,40,6,2,9,Premium,Annual,869.64,12,0,,,,,,,,,,,
51038,43,Male,49,30,4,4,Premium,Quarterly,762.1,14,0,,,,,,,,,,,
51039,44,Female,56,18,3,2,Basic,Annual,511.97,13,0,,,,,,,,,,,
51040,46,Female,6,21,0,13,Premium,Annual,847.66,10,0,,,,,,,,,,,
51041,43,Male,57,3,1,14,Basic,Quarterly,801.68,10,0,,,,,,,,,,,
51042,42,Male,24,11,2,17,Standard,Annual,709.99,2,0,,,,,,,,,,,
51043,37,Male,46,26,3,9,Basic,Annual,596.49,16,0,,,,,,,,,,,
51044,47,Male,42,11,1,8,Basic,Quarterly,561.93,25,0,,,,,,,,,,,
51045,48,Male,37,24,1,18,Standard,Annual,818.19,29,0,,,,,,,,,,,
51046,31,Male,42,6,1,3,Standard,Quarterly,884.25,25,0,,,,,,,,,,,
51047,46,Male,38,19,1,9,Basic,Annual,968.21,9,0,,,,,,,,,,,
51048,31,Male,16,23,1,20,Basic,Annual,580.46,14,0,,,,,,,,,,,
51049,45,Male,19,16,4,10,Basic,Annual,582.91,23,0,,,,,,,,,,,
51050,26,Male,37,11,0,17,Premium,Annual,811.68,2,0,,,,,,,,,,,
51051,41,Male,13,21,1,2,Premium,Quarterly,984.34,11,0,,,,,,,,,,,
51052,45,Male,31,17,2,9,Standard,Quarterly,758.39,23,0,,,,,,,,,,,
51053,47,Female,52,18,4,1,Standard,Quarterly,991.33,1,0,,,,,,,,,,,
51054,42,Male,54,9,1,15,Basic,Annual,702.24,16,0,,,,,,,,,,,
51055,43,Female,11,17,0,9,Premium,Annual,740.69,15,0,,,,,,,,,,,
51056,45,Male,8,30,3,4,Premium,Annual,761.79,11,0,,,,,,,,,,,
51057,37,Male,30,11,1,9,Premium,Quarterly,981.78,7,0,,,,,,,,,,,
51058,45,Male,52,21,2,0,Basic,Annual,690.15,12,0,,,,,,,,,,,
51059,34,Male,33,12,2,11,Premium,Annual,537.62,24,0,,,,,,,,,,,
51060,42,Male,56,20,1,5,Standard,Annual,558.74,23,0,,,,,,,,,,,
51061,46,Male,35,14,2,17,Basic,Quarterly,724.11,13,0,,,,,,,,,,,
51062,45,Male,37,29,0,13,Premium,Annual,710.53,30,0,,,,,,,,,,,
51063,28,Male,10,21,2,6,Premium,Annual,830.21,7,0,,,,,,,,,,,
51064,41,Male,18,10,3,16,Basic,Annual,747.05,9,0,,,,,,,,,,,
51065,45,Male,39,1,1,9,Premium,Annual,610.75,18,0,,,,,,,,,,,
51066,50,Male,46,26,3,6,Premium,Quarterly,580.36,17,0,,,,,,,,,,,
51067,43,Female,35,29,3,15,Premium,Annual,611.21,11,0,,,,,,,,,,,
51068,30,Male,58,23,0,19,Basic,Annual,871.04,7,0,,,,,,,,,,,
51069,31,Male,22,15,2,5,Premium,Quarterly,739.61,16,0,,,,,,,,,,,
51070,35,Male,53,10,2,10,Standard,Quarterly,740.73,13,0,,,,,,,,,,,
51071,38,Male,36,2,0,19,Standard,Annual,517.02,16,0,,,,,,,,,,,
51072,28,Female,50,22,2,6,Premium,Annual,669.93,5,0,,,,,,,,,,,
51073,31,Female,13,21,0,9,Basic,Annual,788.88,13,0,,,,,,,,,,,
51074,23,Male,9,29,2,5,Basic,Annual,967.43,23,0,,,,,,,,,,,
51075,27,Male,41,23,2,8,Basic,Quarterly,725.74,23,0,,,,,,,,,,,
51076,49,Male,37,21,3,19,Premium,Quarterly,574.84,30,0,,,,,,,,,,,
51077,35,Male,1,16,1,1,Standard,Quarterly,804.47,24,0,,,,,,,,,,,
51078,46,Male,30,25,2,4,Standard,Annual,829.56,22,0,,,,,,,,,,,
51079,22,Male,54,10,0,13,Standard,Annual,569.57,6,0,,,,,,,,,,,
51080,29,Male,13,11,1,8,Premium,Annual,882.52,7,0,,,,,,,,,,,
51081,32,Female,20,15,0,17,Premium,Annual,986.35,7,0,,,,,,,,,,,
51082,48,Male,36,19,1,10,Basic,Annual,674.31,5,0,,,,,,,,,,,
51083,41,Female,7,16,1,17,Premium,Annual,755.79,3,0,,,,,,,,,,,
51084,48,Male,55,21,2,10,Standard,Quarterly,954.28,6,0,,,,,,,,,,,
51085,40,Female,27,7,2,9,Basic,Quarterly,634.86,3,0,,,,,,,,,,,
51086,35,Male,22,22,3,3,Basic,Quarterly,514.12,26,0,,,,,,,,,,,
51087,47,Male,1,4,1,16,Premium,Quarterly,879.75,1,0,,,,,,,,,,,
51088,38,Female,34,22,0,14,Basic,Annual,891.09,14,0,,,,,,,,,,,
51089,32,Female,57,10,1,13,Standard,Annual,954.75,13,0,,,,,,,,,,,
51090,46,Female,7,22,3,8,Premium,Quarterly,939.98,5,0,,,,,,,,,,,
51091,39,Male,33,21,0,16,Basic,Annual,951.17,26,0,,,,,,,,,,,
51092,27,Male,26,3,1,0,Basic,Annual,853.37,13,0,,,,,,,,,,,
51093,49,Female,1,9,0,16,Premium,Quarterly,723.96,1,0,,,,,,,,,,,
51094,39,Male,31,18,1,14,Standard,Annual,651.57,4,0,,,,,,,,,,,
51095,26,Female,35,5,0,7,Standard,Annual,759.59,13,0,,,,,,,,,,,
51096,28,Male,33,29,1,9,Basic,Quarterly,929.64,5,0,,,,,,,,,,,
51097,37,Male,54,9,2,19,Premium,Annual,953.17,28,0,,,,,,,,,,,
51098,35,Male,34,2,1,1,Standard,Quarterly,771.96,20,0,,,,,,,,,,,
51099,33,Male,9,19,2,2,Standard,Quarterly,846.81,26,0,,,,,,,,,,,
51100,34,Male,55,17,2,18,Premium,Quarterly,722.09,29,0,,,,,,,,,,,
51101,40,Male,40,7,2,7,Basic,Annual,886.35,3,0,,,,,,,,,,,
51102,22,Male,47,19,0,12,Basic,Quarterly,692.49,20,0,,,,,,,,,,,
51103,43,Male,36,5,1,13,Premium,Annual,523.77,3,0,,,,,,,,,,,
51104,41,Female,49,29,3,19,Standard,Quarterly,615,2,0,,,,,,,,,,,
51105,47,Male,15,29,3,4,Basic,Quarterly,549.48,18,0,,,,,,,,,,,
51106,45,Male,27,20,3,11,Standard,Annual,705.9,26,0,,,,,,,,,,,
51107,33,Female,39,29,2,4,Standard,Annual,551.4,7,0,,,,,,,,,,,
51108,29,Female,34,26,1,9,Premium,Annual,755.51,3,0,,,,,,,,,,,
51109,50,Male,30,4,4,10,Basic,Annual,780.73,23,0,,,,,,,,,,,
51110,29,Male,14,12,1,15,Basic,Annual,780.93,23,0,,,,,,,,,,,
51111,44,Male,48,30,4,1,Premium,Quarterly,595.24,17,0,,,,,,,,,,,
51112,25,Female,50,16,2,18,Standard,Annual,807.75,15,0,,,,,,,,,,,
51113,29,Male,55,25,0,20,Standard,Annual,533.17,3,0,,,,,,,,,,,
51114,49,Male,55,4,2,16,Standard,Annual,548.84,29,0,,,,,,,,,,,
51115,23,Male,13,22,2,1,Standard,Annual,909.58,23,0,,,,,,,,,,,
51116,45,Male,17,16,4,9,Standard,Annual,515.16,14,0,,,,,,,,,,,
51117,41,Male,53,19,0,7,Standard,Annual,778.08,23,0,,,,,,,,,,,
51118,37,Male,14,20,3,18,Premium,Quarterly,781.88,30,0,,,,,,,,,,,
51119,47,Male,44,8,3,4,Basic,Annual,905.38,25,0,,,,,,,,,,,
51120,26,Female,59,10,2,7,Standard,Annual,620.03,11,0,,,,,,,,,,,
51121,31,Male,34,7,3,11,Basic,Quarterly,565.29,17,0,,,,,,,,,,,
51122,47,Female,41,4,4,11,Standard,Quarterly,915.16,12,0,,,,,,,,,,,
51123,40,Female,53,7,2,2,Standard,Annual,707.59,11,0,,,,,,,,,,,
51124,42,Male,34,29,0,15,Basic,Annual,509.91,14,0,,,,,,,,,,,
51125,32,Male,38,8,2,17,Standard,Quarterly,966.56,26,0,,,,,,,,,,,
51126,41,Male,33,12,4,13,Basic,Annual,637.59,27,0,,,,,,,,,,,
51127,36,Female,4,4,1,18,Premium,Quarterly,810.98,3,0,,,,,,,,,,,
51128,19,Female,8,6,1,20,Standard,Quarterly,928.36,5,0,,,,,,,,,,,
51129,19,Male,34,28,1,4,Standard,Quarterly,627.6,17,0,,,,,,,,,,,
51130,31,Male,16,28,2,15,Basic,Quarterly,788.1,20,0,,,,,,,,,,,
51131,34,Male,31,29,1,0,Premium,Annual,795.41,14,0,,,,,,,,,,,
51132,46,Male,32,19,1,7,Standard,Annual,599.52,16,0,,,,,,,,,,,
51133,50,Female,44,8,3,19,Standard,Quarterly,508.12,2,0,,,,,,,,,,,
51134,45,Male,15,20,2,6,Standard,Quarterly,761.42,11,0,,,,,,,,,,,
51135,42,Male,43,30,1,14,Premium,Annual,923.27,6,0,,,,,,,,,,,
51136,23,Female,25,28,2,1,Premium,Annual,900.23,3,0,,,,,,,,,,,
51137,33,Female,47,24,0,12,Premium,Annual,823.03,12,0,,,,,,,,,,,
51138,36,Male,29,29,2,14,Basic,Quarterly,501.04,27,0,,,,,,,,,,,
51139,48,Male,54,25,1,11,Premium,Quarterly,964.62,29,0,,,,,,,,,,,
51140,46,Male,50,10,4,19,Premium,Quarterly,534.79,13,0,,,,,,,,,,,
51141,21,Male,47,20,0,1,Basic,Quarterly,946.14,12,0,,,,,,,,,,,
51142,21,Male,41,14,2,8,Standard,Annual,678.9,1,0,,,,,,,,,,,
51143,29,Male,32,27,1,1,Standard,Quarterly,561.65,17,0,,,,,,,,,,,
51144,45,Female,49,5,2,8,Standard,Annual,758.68,1,0,,,,,,,,,,,
51145,31,Female,42,23,1,14,Premium,Quarterly,556.41,2,0,,,,,,,,,,,
51146,31,Male,31,11,0,10,Premium,Quarterly,640.37,23,0,,,,,,,,,,,
51147,37,Female,43,27,2,8,Basic,Quarterly,945.68,2,0,,,,,,,,,,,
51148,32,Male,35,28,1,20,Basic,Annual,686.35,28,0,,,,,,,,,,,
51149,34,Male,33,23,2,1,Basic,Quarterly,507.1,13,0,,,,,,,,,,,
51150,41,Male,17,26,0,17,Basic,Quarterly,759.81,30,0,,,,,,,,,,,
51151,48,Male,14,28,2,7,Standard,Quarterly,759.83,6,0,,,,,,,,,,,
51152,26,Female,28,5,1,9,Basic,Quarterly,646.94,13,0,,,,,,,,,,,
51153,32,Female,33,4,3,17,Standard,Quarterly,692.85,11,0,,,,,,,,,,,
51154,48,Male,30,12,2,6,Standard,Annual,531.15,22,0,,,,,,,,,,,
51155,50,Male,41,13,4,19,Standard,Annual,847.72,30,0,,,,,,,,,,,
51156,38,Male,1,3,3,20,Premium,Annual,900.52,18,0,,,,,,,,,,,
51157,33,Male,48,14,3,20,Premium,Quarterly,854.4,3,0,,,,,,,,,,,
51158,29,Male,6,9,1,5,Premium,Quarterly,656.26,24,0,,,,,,,,,,,
51159,27,Male,42,14,0,13,Premium,Quarterly,733.76,22,0,,,,,,,,,,,
51160,25,Female,5,25,1,20,Premium,Annual,629.28,13,0,,,,,,,,,,,
51161,20,Female,28,12,1,2,Standard,Annual,688.95,4,0,,,,,,,,,,,
51162,37,Male,56,24,3,17,Premium,Quarterly,861.29,25,0,,,,,,,,,,,
51163,30,Male,25,24,2,1,Premium,Quarterly,768.75,6,0,,,,,,,,,,,
51164,43,Male,40,17,2,6,Standard,Quarterly,951.95,12,0,,,,,,,,,,,
51165,25,Female,34,7,0,19,Premium,Quarterly,981.04,12,0,,,,,,,,,,,
51166,45,Female,22,25,4,2,Basic,Quarterly,868.55,14,0,,,,,,,,,,,
51167,33,Male,35,20,2,15,Standard,Annual,847.42,15,0,,,,,,,,,,,
51168,45,Male,51,17,3,3,Premium,Annual,511.74,3,0,,,,,,,,,,,
51169,47,Male,39,17,3,5,Premium,Annual,590.84,12,0,,,,,,,,,,,
51170,47,Male,42,7,1,5,Standard,Quarterly,519.97,21,0,,,,,,,,,,,
51171,39,Female,47,25,3,1,Premium,Annual,915.48,3,0,,,,,,,,,,,
51172,18,Male,57,26,1,5,Premium,Quarterly,689.57,15,0,,,,,,,,,,,
51173,44,Female,28,9,3,2,Basic,Quarterly,739.7,14,0,,,,,,,,,,,
51174,39,Female,45,11,3,17,Premium,Quarterly,671.51,11,0,,,,,,,,,,,
51175,44,Male,11,16,0,11,Basic,Quarterly,818.15,24,0,,,,,,,,,,,
51176,30,Male,22,20,1,19,Standard,Quarterly,852.71,12,0,,,,,,,,,,,
51177,44,Male,39,12,2,18,Standard,Quarterly,656.95,10,0,,,,,,,,,,,
51178,27,Male,19,12,0,18,Premium,Annual,972.46,26,0,,,,,,,,,,,
51179,42,Male,41,18,3,19,Premium,Quarterly,632.17,19,0,,,,,,,,,,,
51180,42,Male,11,1,4,1,Basic,Annual,739.45,30,0,,,,,,,,,,,
51181,50,Female,51,13,4,15,Basic,Annual,764.58,9,0,,,,,,,,,,,
51182,37,Female,8,27,2,11,Standard,Annual,983.98,13,0,,,,,,,,,,,
51183,44,Male,8,10,1,20,Premium,Quarterly,943.95,1,0,,,,,,,,,,,
51184,35,Male,56,14,1,11,Standard,Annual,844.73,3,0,,,,,,,,,,,
51185,29,Female,35,26,2,2,Basic,Annual,927.57,13,0,,,,,,,,,,,
51186,24,Female,31,11,0,17,Basic,Annual,990.39,11,0,,,,,,,,,,,
51187,50,Male,5,26,1,5,Premium,Annual,537.58,29,0,,,,,,,,,,,
51188,23,Male,56,17,0,19,Standard,Annual,884.11,26,0,,,,,,,,,,,
51189,38,Male,29,12,1,0,Basic,Quarterly,680.35,26,0,,,,,,,,,,,
51190,40,Female,39,29,3,15,Standard,Quarterly,658.87,15,0,,,,,,,,,,,
51191,23,Female,52,14,0,6,Premium,Annual,951.46,14,0,,,,,,,,,,,
51192,39,Female,45,29,2,8,Basic,Annual,946.13,13,0,,,,,,,,,,,
51193,30,Male,34,15,2,3,Premium,Quarterly,873.93,25,0,,,,,,,,,,,
51194,34,Male,50,21,3,10,Premium,Quarterly,915.1,11,0,,,,,,,,,,,
51195,38,Male,16,29,0,11,Basic,Quarterly,511.74,6,0,,,,,,,,,,,
51196,27,Male,54,7,0,13,Basic,Quarterly,838.34,29,0,,,,,,,,,,,
51197,20,Male,53,12,0,14,Standard,Quarterly,746.88,26,0,,,,,,,,,,,
51198,20,Male,44,23,2,7,Standard,Annual,716.51,15,0,,,,,,,,,,,
51199,32,Male,8,13,2,17,Premium,Quarterly,847.27,1,0,,,,,,,,,,,
51200,38,Male,37,28,2,17,Basic,Quarterly,639.04,1,0,,,,,,,,,,,
51201,50,Male,31,18,0,8,Premium,Annual,774.42,10,0,,,,,,,,,,,
51202,32,Female,7,23,3,18,Standard,Annual,703.74,7,0,,,,,,,,,,,
51203,49,Male,54,15,3,18,Basic,Annual,733.92,23,0,,,,,,,,,,,
51204,29,Male,11,15,2,9,Premium,Quarterly,777.44,20,0,,,,,,,,,,,
51205,29,Male,39,18,1,1,Standard,Quarterly,652.08,30,0,,,,,,,,,,,
51206,45,Male,55,14,1,5,Standard,Annual,798.2,16,0,,,,,,,,,,,
51207,31,Female,21,13,3,2,Premium,Annual,962.93,12,0,,,,,,,,,,,
51208,27,Female,54,7,1,20,Standard,Quarterly,663.21,14,0,,,,,,,,,,,
51209,43,Male,37,26,4,1,Standard,Quarterly,680.87,4,0,,,,,,,,,,,
51210,38,Female,34,16,1,17,Basic,Annual,756.03,2,0,,,,,,,,,,,
51211,19,Male,3,7,1,11,Standard,Quarterly,948.44,29,0,,,,,,,,,,,
51212,32,Male,7,26,1,6,Premium,Quarterly,556.33,29,0,,,,,,,,,,,
51213,24,Female,10,5,2,9,Standard,Quarterly,544.81,15,0,,,,,,,,,,,
51214,50,Female,36,8,0,13,Standard,Quarterly,986.75,12,0,,,,,,,,,,,
51215,40,Male,21,23,0,14,Premium,Annual,517.03,13,0,,,,,,,,,,,
51216,50,Female,60,28,5,18,Standard,Quarterly,858.08,3,0,,,,,,,,,,,
51217,44,Female,26,22,1,7,Standard,Annual,714.57,9,0,,,,,,,,,,,
51218,41,Male,16,27,3,11,Standard,Annual,695.54,14,0,,,,,,,,,,,
51219,50,Female,24,23,5,0,Premium,Quarterly,761.12,9,0,,,,,,,,,,,
51220,20,Male,57,16,0,3,Basic,Annual,772.27,18,0,,,,,,,,,,,
